declaracion.situacionPatrimonial.datosGenerales.curp,declaracion.situacionPatrimonial.ingresos.totalIngresosAnualesNetos.valor
AMVM790302MAGDLR04,5057256
AMVM790302MAGDLR04,4971000
MOCL700716MAGNRS01,304740
AMVM790302MAGDLR04,5245824
MOCL700716MAGNRS01,
MOCL700716MAGNRS01,1079592
MOCL700716MAGNRS01,1010640
MOCL700716MAGNRS01,1195536
MOCL700716MAGNRS01,1078536
AMVM790302MAGDLR04,
LEGC840024MAGRTN05,
LEGC840024MAGRTN05,1870575
MOCL700716MAGNRS01,1248816
LEGC840024MAGRTN05,5713020
MOCL700716MAGNRS01,
LEGC840024MAGRTN05,5418876
LEGC840024MAGRTN05,6282996
LEGC840024MAGRTN05,5477076
LEGC840024MAGRTN05,6395472
ECVN840904HSNHLT09,1635155
LEGC840024MAGRTN05,
ECVN840904HSNHLT09,5322732
ECVN840904HSNHLT09,5471760
ECVN840904HSNHLT09,4957692
ECVN840904HSNHLT09,5002860
ECVN840904HSNHLT09,4596696
ONMI840318MSNTRN01,1337275
ECVN840904HSNHLT09,
ECVN840904HSNHLT09,
ONMI840318MSNTRN01,5738808
ONMI840318MSNTRN01,5723376
ONMI840318MSNTRN01,5208540
ONMI840318MSNTRN01,5057988
FAAM870715MAGJMY01,
FAAM870715MAGJMY01,1548384
ONMI840318MSNTRN01,5743032
FAAM870715MAGJMY01,380065
FAAM870715MAGJMY01,1760796
ONMI840318MSNTRN01,
FAAM870715MAGJMY01,1642656
FAAM870715MAGJMY01,1494840
FAAM870715MAGJMY01,1612740
ONMI840318MSNTRN01,
MASA750116MPUYLR06,6324336
FAAM870715MAGJMY01,
MASA750116MPUYLR06,6707988
MASA750116MPUYLR06,1829985
MASA750116MPUYLR06,
MASA750116MPUYLR06,7168968
MASA750116MPUYLR06,7084488
MASA750116MPUYLR06,7055412
BAVP840008MDFRLT08,
BAVP840008MDFRLT08,600000
MASA750116MPUYLR06,
BAVP840008MDFRLT08,600000
BAVP840008MDFRLT08,125000
BAVP840008MDFRLT08,600000
BAVP840008MDFRLT08,600000
BRCO731027MPURJV07,608904
BAVP840008MDFRLT08,600000
BAVP840008MDFRLT08,
BRCO731027MPURJV07,126855
BRCO731027MPURJV07,608904
BRCO731027MPURJV07,608904
BRCO731027MPURJV07,608904
BRCO731027MPURJV07,
CAHO731110HPUMRT06,306525
BRCO731027MPURJV07,
BRCO731027MPURJV07,608904
CAHO731110HPUMRT06,
CAHO731110HPUMRT06,1129320
CAHO731110HPUMRT06,1134072
CAHO731110HPUMRT06,1243200
CAHO731110HPUMRT06,1032168
CAHO731110HPUMRT06,1269324
CABM740320MSNRNT04,
CABM740320MSNRNT04,608904
CAHO731110HPUMRT06,
CABM740320MSNRNT04,608904
CABM740320MSNRNT04,126855
CABM740320MSNRNT04,608904
CABM740320MSNRNT04,608904
CABM740320MSNRNT04,608904
RORR810104MPUBMC09,355835
RORR810104MPUBMC09,1716552
RORR810104MPUBMC09,
RORR810104MPUBMC09,1574604
RORR810104MPUBMC09,1484400
RORR810104MPUBMC09,1562664
RORR810104MPUBMC09,1673484
RORR810104MPUBMC09,
CABM740320MSNRNT04,
ESCH880319MPUTMG04,1609285
ESCH880319MPUTMG04,
ESCH880319MPUTMG04,6504372
ESCH880319MPUTMG04,6191448
ESCH880319MPUTMG04,6393552
ESCH880319MPUTMG04,6208716
ESCH880319MPUTMG04,5861748
ESCH880319MPUTMG04,
VAQD891117MDFLZN03,
VAQD891117MDFLZN03,2055240
VAQD891117MDFLZN03,5934420
VAQD891117MDFLZN03,5780796
VAQD891117MDFLZN03,5673780
VAQD891117MDFLZN03,5250852
VAQD891117MDFLZN03,5750400
VAQD891117MDFLZN03,
NÁCL770110HDFJRL02,
NÁCL770110HDFJRL02,359900
NÁCL770110HDFJRL02,1655160
NÁCL770110HDFJRL02,1732908
NÁCL770110HDFJRL02,1599684
NÁCL770110HDFJRL02,1657788
NÁCL770110HDFJRL02,1619640
NÁCL770110HDFJRL02,
PUBO740327HVZLNT07,1728200
PUBO740327HVZLNT07,
PUBO740327HVZLNT07,4695132
PUBO740327HVZLNT07,5052156
PUBO740327HVZLNT07,4960680
PUBO740327HVZLNT07,4126608
PUBO740327HVZLNT07,4748568
DEHT740704HVZLLR08,
PUBO740327HVZLNT07,
DEHT740704HVZLLR08,1777365
DEHT740704HVZLLR08,4742220
DEHT740704HVZLLR08,5253192
DEHT740704HVZLLR08,5321148
DEHT740704HVZLLR08,4235028
SÁMM800022HVZNRR01,
DEHT740704HVZLLR08,4856676
DEHT740704HVZLLR08,
SÁMM800022HVZNRR01,2113290
SÁMM800022HVZNRR01,5698716
SÁMM800022HVZNRR01,5304108
SÁMM800022HVZNRR01,5381352
SÁMM800022HVZNRR01,6494472
SÁMM800022HVZNRR01,6219072
SÁMM800022HVZNRR01,
TOAV890405HDFRTC04,
TOAV890405HDFRTC04,506688
TOAV890405HDFRTC04,506688
TOAV890405HDFRTC04,105560
TOAV890405HDFRTC04,506688
TOAV890405HDFRTC04,506688
TOAV890405HDFRTC04,506688
MELL831024MVZSRR09,
MELL831024MVZSRR09,383305
TOAV890405HDFRTC04,
MELL831024MVZSRR09,1537212
MELL831024MVZSRR09,1654692
MELL831024MVZSRR09,1569384
MACR820324HDFNRM06,600000
MELL831024MVZSRR09,
MELL831024MVZSRR09,1672704
MACR820324HDFNRM06,600000
MELL831024MVZSRR09,1671828
MACR820324HDFNRM06,600000
MACR820324HDFNRM06,600000
MACR820324HDFNRM06,125000
MACR820324HDFNRM06,600000
MACR820324HDFNRM06,
APDS710708MAGDZL06,
MACR820324HDFNRM06,
APDS710708MAGDZL06,126855
APDS710708MAGDZL06,608904
APDS710708MAGDZL06,608904
APDS710708MAGDZL06,608904
APDS710708MAGDZL06,608904
VEMJ781023MSNRRS02,
APDS710708MAGDZL06,608904
APDS710708MAGDZL06,
VEMJ781023MSNRRS02,294565
VEMJ781023MSNRRS02,1270992
VEMJ781023MSNRRS02,1198044
VEMJ781023MSNRRS02,1229052
VEMJ781023MSNRRS02,1223700
CEJF710203MAGJMR09,
VEMJ781023MSNRRS02,
VEMJ781023MSNRRS02,1231032
CEJF710203MAGJMR09,1249836
CEJF710203MAGJMR09,1271256
CEJF710203MAGJMR09,239150
CEJF710203MAGJMR09,
SEBL740503HDFGRS02,
CEJF710203MAGJMR09,1339188
CEJF710203MAGJMR09,1206300
CEJF710203MAGJMR09,1378356
SEBL740503HDFGRS02,608904
SEBL740503HDFGRS02,126855
SEBL740503HDFGRS02,608904
SEBL740503HDFGRS02,608904
SEBL740503HDFGRS02,608904
SEBL740503HDFGRS02,
SEBL740503HDFGRS02,608904
KADA821016MVZNLT02,288195
KADA821016MVZNLT02,
KADA821016MVZNLT02,1028976
KADA821016MVZNLT02,1229052
KADA821016MVZNLT02,1112424
KADA821016MVZNLT02,1172076
VEME890520MSNLLN09,
KADA821016MVZNLT02,1230156
VEME890520MSNLLN09,125000
KADA821016MVZNLT02,
VEME890520MSNLLN09,600000
VEME890520MSNLLN09,600000
VEME890520MSNLLN09,600000
VIPL760117MDFLRN07,
VEME890520MSNLLN09,600000
VIPL760117MDFLRN07,105560
VIPL760117MDFLRN07,506688
VIPL760117MDFLRN07,506688
VEME890520MSNLLN09,600000
VEME890520MSNLLN09,
VIPL760117MDFLRN07,506688
VIPL760117MDFLRN07,506688
VIPL760117MDFLRN07,506688
VIPL760117MDFLRN07,
SACJ860613MVZNRR07,
SACJ860613MVZNRR07,160000
SACJ860613MVZNRR07,768000
SACJ860613MVZNRR07,768000
SACJ860613MVZNRR07,768000
SACJ860613MVZNRR07,768000
SACJ860613MVZNRR07,
DEBM840510HSNLHR03,
DEBM840510HSNLHR03,125000
SACJ860613MVZNRR07,768000
DEBM840510HSNLHR03,600000
DEBM840510HSNLHR03,600000
DEBM840510HSNLHR03,600000
DEBM840510HSNLHR03,600000
DEBM840510HSNLHR03,600000
DEBM840510HSNLHR03,
PAGV700308HDFCRR09,
PAGV700308HDFCRR09,768000
PAGV700308HDFCRR09,768000
PAGV700308HDFCRR09,768000
PAGV700308HDFCRR09,768000
PAGV700308HDFCRR09,768000
GISY820916HPULRM09,
PAGV700308HDFCRR09,
GISY820916HPULRM09,394120
GISY820916HPULRM09,1685004
GISY820916HPULRM09,1686264
GISY820916HPULRM09,1733988
PAGV700308HDFCRR09,160000
GISY820916HPULRM09,1620156
GISY820916HPULRM09,1590084
GISY820916HPULRM09,
ZAOÓ780524HSNRDC09,
ZAOÓ780524HSNRDC09,1827085
ZAOÓ780524HSNRDC09,4708836
ZAOÓ780524HSNRDC09,5468640
ZAOÓ780524HSNRDC09,4438716
ZAOÓ780524HSNRDC09,4465392
ZAOÓ780524HSNRDC09,5610480
ARMS780612HAGNNN03,2064135
ARMS780612HAGNNN03,4811280
ARMS780612HAGNNN03,
ARMS780612HAGNNN03,5427240
MACA700503HAGTVX08,
MACA700503HAGTVX08,506688
ZAOÓ780524HSNRDC09,
MACA700503HAGTVX08,105560
ARMS780612HAGNNN03,5422512
ARMS780612HAGNNN03,5668296
MACA700503HAGTVX08,506688
MACA700503HAGTVX08,506688
ARMS780612HAGNNN03,6203316
ARMS780612HAGNNN03,
MACA700503HAGTVX08,506688
MACA700503HAGTVX08,506688
RARH701110HVZLSM09,
RARH701110HVZLSM09,506688
RARH701110HVZLSM09,105560
RARH701110HVZLSM09,506688
RARH701110HVZLSM09,506688
MACA700503HAGTVX08,
RARH701110HVZLSM09,506688
RARH701110HVZLSM09,506688
RARH701110HVZLSM09,
VAOE880222HDFLDR05,
VAOE880222HDFLDR05,125000
VAOE880222HDFLDR05,600000
VAOE880222HDFLDR05,600000
VAOE880222HDFLDR05,600000
VAOE880222HDFLDR05,600000
VAOE880222HDFLDR05,600000
MABL830503MPUDLR07,
VAOE880222HDFLDR05,
MABL830503MPUDLR07,1301280
MABL830503MPUDLR07,1378152
MABL830503MPUDLR07,1133724
MABL830503MPUDLR07,266055
BRUV740311MVZRRC07,420730
MABL830503MPUDLR07,
MABL830503MPUDLR07,1398828
BRUV740311MVZRRC07,
BRUV740311MVZRRC07,1552704
BRUV740311MVZRRC07,1530240
BRUV740311MVZRRC07,1638924
MABL830503MPUDLR07,1327416
BRUV740311MVZRRC07,1660248
BRUV740311MVZRRC07,1677912
BRUV740311MVZRRC07,
BAVB860220HVZTLR05,
BAVB860220HVZTLR05,1846135
BAVB860220HVZTLR05,5722080
BAVB860220HVZTLR05,5835288
BAVB860220HVZTLR05,6263400
BAVB860220HVZTLR05,5869788
BAVB860220HVZTLR05,6621840
SOZC720427MPULPL08,1265688
SOZC720427MPULPL08,1202964
BAVB860220HVZTLR05,
SOZC720427MPULPL08,
SOZC720427MPULPL08,1347336
SOZC720427MPULPL08,359305
SOZC720427MPULPL08,1345860
SOZC720427MPULPL08,1280388
URBD760618MPUÑZG02,
SOZC720427MPULPL08,
URBD760618MPUÑZG02,1261440
URBD760618MPUÑZG02,4839996
URBD760618MPUÑZG02,4864020
ORSR880718MPUTNB09,344865
URBD760618MPUÑZG02,5286612
URBD760618MPUÑZG02,5313552
ORSR880718MPUTNB09,
URBD760618MPUÑZG02,4630896
URBD760618MPUÑZG02,
ORSR880718MPUTNB09,1698180
ORSR880718MPUTNB09,1796112
ORSR880718MPUTNB09,1588692
ORSR880718MPUTNB09,1579332
ORSR880718MPUTNB09,1742640
SOÁJ800024MPUTLQ09,
SOÁJ800024MPUTLQ09,160000
ORSR880718MPUTNB09,
SOÁJ800024MPUTLQ09,768000
SOÁJ800024MPUTLQ09,768000
SOÁJ800024MPUTLQ09,768000
SOÁJ800024MPUTLQ09,768000
ALME821101HPUNNL01,1567644
ALME821101HPUNNL01,
SOÁJ800024MPUTLQ09,
ALME821101HPUNNL01,365240
ALME821101HPUNNL01,1674552
ALME821101HPUNNL01,1776684
SOÁJ800024MPUTLQ09,768000
ALME821101HPUNNL01,1624068
ALME821101HPUNNL01,
ALME821101HPUNNL01,1770612
BAAP701024MAGRMT09,
BAAP701024MAGRMT09,1607520
BAAP701024MAGRMT09,1740504
BAAP701024MAGRMT09,1778652
BAAP701024MAGRMT09,1739928
BAAP701024MAGRMT09,1700508
BAAP701024MAGRMT09,392580
MOVJ880019MDFNLM04,
MOVJ880019MDFNLM04,608904
BAAP701024MAGRMT09,
MOVJ880019MDFNLM04,608904
MOVJ880019MDFNLM04,608904
MOVJ880019MDFNLM04,126855
MOVJ880019MDFNLM04,608904
CABD801123HSNSLM02,
MOVJ880019MDFNLM04,608904
CABD801123HSNSLM02,125000
MOVJ880019MDFNLM04,
CABD801123HSNSLM02,600000
CABD801123HSNSLM02,600000
CABD801123HSNSLM02,600000
CABD801123HSNSLM02,600000
CABD801123HSNSLM02,600000
GRMC730103MVZRNN09,160000
CABD801123HSNSLM02,
GRMC730103MVZRNN09,768000
GRMC730103MVZRNN09,
GRMC730103MVZRNN09,768000
GRMC730103MVZRNN09,768000
GRMC730103MVZRNN09,768000
GRMC730103MVZRNN09,768000
GRMC730103MVZRNN09,
TOCS860724MDFVNL03,
TOCS860724MDFVNL03,1503905
TOCS860724MDFVNL03,5116116
TOCS860724MDFVNL03,4638552
TOCS860724MDFVNL03,4905036
TOCS860724MDFVNL03,4888896
LEMD731027HVZVJL09,
LEMD731027HVZVJL09,768000
TOCS860724MDFVNL03,5311620
TOCS860724MDFVNL03,
LEMD731027HVZVJL09,768000
LEMD731027HVZVJL09,160000
LEMD731027HVZVJL09,768000
COZC771024HAGRML06,
LEMD731027HVZVJL09,768000
LEMD731027HVZVJL09,
LEMD731027HVZVJL09,768000
COZC771024HAGRML06,1569648
COZC771024HAGRML06,1707324
COZC771024HAGRML06,1660452
COZC771024HAGRML06,1591992
COZC771024HAGRML06,385685
SACN750714HPUNSC08,1356675
COZC771024HAGRML06,
SACN750714HPUNSC08,
SACN750714HPUNSC08,4750536
SACN750714HPUNSC08,4693008
SACN750714HPUNSC08,4739220
DECE700706HPULRT05,
COZC771024HAGRML06,1639536
SACN750714HPUNSC08,5321724
SACN750714HPUNSC08,4684908
SACN750714HPUNSC08,
DECE700706HPULRT05,1291584
DECE700706HPULRT05,1244700
DECE700706HPULRT05,256260
DECE700706HPULRT05,1338864
DECE700706HPULRT05,1386384
DECE700706HPULRT05,1391580
DECE700706HPULRT05,
PUMJ840918HVZGRC09,
PUMJ840918HVZGRC09,1318824
PUMJ840918HVZGRC09,298855
PUMJ840918HVZGRC09,1265736
PUMJ840918HVZGRC09,1190964
PUMJ840918HVZGRC09,1210872
PUMJ840918HVZGRC09,1221384
PECI800704MVZRBR03,
PUMJ840918HVZGRC09,
PECI800704MVZRBR03,1116528
PECI800704MVZRBR03,1036356
PECI800704MVZRBR03,301205
PECI800704MVZRBR03,1062204
XECI800017MVZNDB08,
PECI800704MVZRBR03,1043040
PECI800704MVZRBR03,1081680
PECI800704MVZRBR03,
XECI800017MVZNDB08,600000
XECI800017MVZNDB08,125000
XECI800017MVZNDB08,600000
XECI800017MVZNDB08,600000
XECI800017MVZNDB08,600000
XECI800017MVZNDB08,600000
XECI800017MVZNDB08,
TÓSA780604MDFRRL05,
TÓSA780604MDFRRL05,3781452
TÓSA780604MDFRRL05,1741795
TÓSA780604MDFRRL05,4238340
TÓSA780604MDFRRL05,5120568
TÓSA780604MDFRRL05,5253180
MOVE700327HAGNNN05,
TÓSA780604MDFRRL05,5296944
MOVE700327HAGNNN05,105560
MOVE700327HAGNNN05,506688
MOVE700327HAGNNN05,506688
MOVE700327HAGNNN05,506688
TÓSA780604MDFRRL05,
MOVE700327HAGNNN05,506688
MOVE700327HAGNNN05,506688
VAFE880113HDFLNundefined07,
MOVE700327HAGNNN05,
VAFE880113HDFLNundefined07,608904
VAFE880113HDFLNundefined07,126855
VAFE880113HDFLNundefined07,608904
VAFE880113HDFLNundefined07,608904
VAFE880113HDFLNundefined07,608904
BAKJ721011MVZRNM03,160000
VAFE880113HDFLNundefined07,608904
BAKJ721011MVZRNM03,
VAFE880113HDFLNundefined07,
BAKJ721011MVZRNM03,768000
BAKJ721011MVZRNM03,768000
BAKJ721011MVZRNM03,768000
BAKJ721011MVZRNM03,768000
BAKJ721011MVZRNM03,768000
BAKJ721011MVZRNM03,
URES861007MVZSPR01,
URES861007MVZSPR01,1661665
URES861007MVZSPR01,4995648
URES861007MVZSPR01,5571612
URES861007MVZSPR01,5657040
URES861007MVZSPR01,5132340
URES861007MVZSPR01,5924508
VÁSI851005HAGSLB05,
VÁSI851005HAGSLB05,1720455
VÁSI851005HAGSLB05,5507016
URES861007MVZSPR01,
VÁSI851005HAGSLB05,5925996
VÁSI851005HAGSLB05,6004824
VÁSI851005HAGSLB05,6133020
ROSR720907MVZSDM01,
VÁSI851005HAGSLB05,5892432
ROSR720907MVZSDM01,160000
VÁSI851005HAGSLB05,
ROSR720907MVZSDM01,768000
ROSR720907MVZSDM01,768000
ROSR720907MVZSDM01,768000
ROSR720907MVZSDM01,768000
ROSR720907MVZSDM01,768000
TEAV820912HDFRMC02,
TEAV820912HDFRMC02,160000
ROSR720907MVZSDM01,
TEAV820912HDFRMC02,768000
TEAV820912HDFRMC02,768000
TEAV820912HDFRMC02,768000
TEAV820912HDFRMC02,
TEAV820912HDFRMC02,768000
LESN890507MPUBVC09,
LESN890507MPUBVC09,336870
LESN890507MPUBVC09,1644084
TEAV820912HDFRMC02,768000
LESN890507MPUBVC09,1665648
LESN890507MPUBVC09,1556688
LESN890507MPUBVC09,1626588
LESN890507MPUBVC09,1564260
LESN890507MPUBVC09,
POCL820101HDFSRS05,
POCL820101HDFSRS05,1659340
POCL820101HDFSRS05,4969440
POCL820101HDFSRS05,4749024
POCL820101HDFSRS05,5158296
FEHK700527MVZRRV01,
POCL820101HDFSRS05,5193960
POCL820101HDFSRS05,4610484
FEHK700527MVZRRV01,273375
FEHK700527MVZRRV01,1053612
FEHK700527MVZRRV01,1008288
FEHK700527MVZRRV01,985200
FEHK700527MVZRRV01,1171356
FEHK700527MVZRRV01,1052328
FEHK700527MVZRRV01,
POCL820101HDFSRS05,
CASI820922HVZRLS02,
CASI820922HVZRLS02,367045
CASI820922HVZRLS02,1753668
CASI820922HVZRLS02,1519560
CASI820922HVZRLS02,1585512
CASI820922HVZRLS02,1750728
CASI820922HVZRLS02,
CASI820922HVZRLS02,1554600
COOX811120HAGNTM06,
COOX811120HAGNTM06,1814020
COOX811120HAGNTM06,5408304
COOX811120HAGNTM06,5265300
BAAR880220HPURLS05,
COOX811120HAGNTM06,5279160
COOX811120HAGNTM06,4983768
BAAR880220HPURLS05,160000
COOX811120HAGNTM06,5015160
BAAR880220HPURLS05,768000
BAAR880220HPURLS05,768000
COOX811120HAGNTM06,
BAAR880220HPURLS05,768000
VECS840014MSNRML03,
BAAR880220HPURLS05,768000
BAAR880220HPURLS05,768000
VECS840014MSNRML03,160000
VECS840014MSNRML03,768000
VECS840014MSNRML03,768000
BAAR880220HPURLS05,
VECS840014MSNRML03,768000
VECS840014MSNRML03,768000
MIKS801117MPURRL08,
VECS840014MSNRML03,768000
MIKS801117MPURRL08,1698480
VECS840014MSNRML03,
MIKS801117MPURRL08,7018128
MIKS801117MPURRL08,7246896
MIKS801117MPURRL08,6770196
XISJ700317MDFCRL03,
MIKS801117MPURRL08,7141944
XISJ700317MDFCRL03,247695
XISJ700317MDFCRL03,1264884
XISJ700317MDFCRL03,1062732
MIKS801117MPURRL08,
XISJ700317MDFCRL03,1067268
XISJ700317MDFCRL03,1189464
XISJ700317MDFCRL03,1056336
MIKS801117MPURRL08,6837816
XISJ700317MDFCRL03,
VIVM740225MDFLLR04,
VIVM740225MDFLLR04,294910
VIVM740225MDFLLR04,1321188
VIVM740225MDFLLR04,1211388
VIVM740225MDFLLR04,1246152
VIVM740225MDFLLR04,1254012
VIVM740225MDFLLR04,1136052
VIVM740225MDFLLR04,
ALSA750327MAGTRF09,
ALSA750327MAGTRF09,1674960
ALSA750327MAGTRF09,382610
ALSA750327MAGTRF09,1686336
ALSA750327MAGTRF09,1651884
CAGM710327MVZSRN04,160000
ALSA750327MAGTRF09,1625664
CAGM710327MVZSRN04,
ALSA750327MAGTRF09,1617264
CAGM710327MVZSRN04,768000
CAGM710327MVZSRN04,768000
ALSA750327MAGTRF09,
CAGM710327MVZSRN04,768000
CAGM710327MVZSRN04,768000
BEHF880702HVZCXL04,
BEHF880702HVZCXL04,280780
BEHF880702HVZCXL04,1242276
CAGM710327MVZSRN04,
CAGM710327MVZSRN04,768000
BEHF880702HVZCXL04,1331832
BEHF880702HVZCXL04,1295460
BEHF880702HVZCXL04,1231740
URHE890203MPURRC03,126855
URHE890203MPURRC03,
BEHF880702HVZCXL04,
URHE890203MPURRC03,608904
BEHF880702HVZCXL04,1246680
URHE890203MPURRC03,608904
URHE890203MPURRC03,608904
URHE890203MPURRC03,608904
KACE851003HVZNVR07,
URHE890203MPURRC03,608904
KACE851003HVZNVR07,608904
URHE890203MPURRC03,
KACE851003HVZNVR07,608904
KACE851003HVZNVR07,126855
KACE851003HVZNVR07,608904
KACE851003HVZNVR07,
KACE851003HVZNVR07,608904
AGZR710721HVZSRF09,
KACE851003HVZNVR07,608904
AGZR710721HVZSRF09,125000
AGZR710721HVZSRF09,600000
AGZR710721HVZSRF09,600000
AGZR710721HVZSRF09,600000
AGZR710721HVZSRF09,600000
AGZR710721HVZSRF09,600000
SEKJ840525HAGDNL04,
AGZR710721HVZSRF09,
SEKJ840525HAGDNL04,126855
SEKJ840525HAGDNL04,608904
SEKJ840525HAGDNL04,608904
SEKJ840525HAGDNL04,608904
SEKJ840525HAGDNL04,608904
HUVJ801005MSNRLV07,
SEKJ840525HAGDNL04,608904
HUVJ801005MSNRLV07,1168632
SEKJ840525HAGDNL04,
HUVJ801005MSNRLV07,272900
HUVJ801005MSNRLV07,1169844
HUVJ801005MSNRLV07,1094448
HUVJ801005MSNRLV07,1184688
HUVJ801005MSNRLV07,1202736
HUVJ801005MSNRLV07,
SABP891022MDFLRL04,
SABP891022MDFLRL04,1997400
SABP891022MDFLRL04,6157584
SABP891022MDFLRL04,5280636
SABP891022MDFLRL04,5873748
SABP891022MDFLRL04,6374244
DECP720210MDF TL06,288180
SABP891022MDFLRL04,6089676
DECP720210MDF TL06,
DECP720210MDF TL06,1146624
DECP720210MDF TL06,1053072
DECP720210MDF TL06,1143600
DECP720210MDF TL06,1174608
DECP720210MDF TL06,
SABP891022MDFLRL04,
DECP720210MDF TL06,1122468
ALAF850520MAGMCR09,6600672
ALAF850520MAGMCR09,
ALAF850520MAGMCR09,1940955
ALAF850520MAGMCR09,5469564
MOPÓ841022HAGNRC07,
ALAF850520MAGMCR09,7058124
ALAF850520MAGMCR09,6309300
ALAF850520MAGMCR09,
MOPÓ841022HAGNRC07,342540
MOPÓ841022HAGNRC07,1667340
MOPÓ841022HAGNRC07,1523304
MOPÓ841022HAGNRC07,1777932
MOPÓ841022HAGNRC07,1718832
ALAF850520MAGMCR09,6054744
CAAP770808MAGLRT04,
MOPÓ841022HAGNRC07,1722648
CAAP770808MAGLRT04,126855
CAAP770808MAGLRT04,608904
MOPÓ841022HAGNRC07,
CAAP770808MAGLRT04,608904
CAAP770808MAGLRT04,608904
VAGM800222MPULNR09,
CAAP770808MAGLRT04,
CAAP770808MAGLRT04,608904
CAAP770808MAGLRT04,608904
VAGM800222MPULNR09,340795
VAGM800222MPULNR09,1547340
VAGM800222MPULNR09,1635120
VAGM800222MPULNR09,1589580
VAGM800222MPULNR09,1626288
CABJ820023HSNSLZ06,
VAGM800222MPULNR09,1692468
VAGM800222MPULNR09,
CABJ820023HSNSLZ06,125000
CABJ820023HSNSLZ06,600000
CABJ820023HSNSLZ06,600000
CABJ820023HSNSLZ06,600000
CABJ820023HSNSLZ06,600000
CABJ820023HSNSLZ06,600000
CABJ820023HSNSLZ06,
LERM790924HSNRSL06,
LERM790924HSNRSL06,1255870
LERM790924HSNRSL06,5482488
LERM790924HSNRSL06,4610820
LERM790924HSNRSL06,5553888
LERM790924HSNRSL06,5627376
HESS870914HPUNPL08,
LERM790924HSNRSL06,4774320
LERM790924HSNRSL06,
HESS870914HPUNPL08,1790285
HESS870914HPUNPL08,4958064
HESS870914HPUNPL08,5242908
HESS870914HPUNPL08,4670688
HESS870914HPUNPL08,5135388
CAAD791121MPURNM04,1932200
CAAD791121MPURNM04,
CAAD791121MPURNM04,4870860
HESS870914HPUNPL08,
CAAD791121MPURNM04,5184408
HESS870914HPUNPL08,5054568
CAAD791121MPURNM04,4872756
MEJD830009HPUNRN03,
CAAD791121MPURNM04,4670544
CAAD791121MPURNM04,
MEJD830009HPUNRN03,608904
MEJD830009HPUNRN03,126855
MEJD830009HPUNRN03,608904
CAAD791121MPURNM04,5974560
MEJD830009HPUNRN03,608904
MEJD830009HPUNRN03,608904
MEJD830009HPUNRN03,608904
MEJD830009HPUNRN03,
BRNA720416HSNRRT01,105560
BRNA720416HSNRRT01,506688
BRNA720416HSNRRT01,
BRNA720416HSNRRT01,506688
BRNA720416HSNRRT01,506688
CACM701113HVZBLR02,1650144
BRNA720416HSNRRT01,506688
BRNA720416HSNRRT01,506688
CACM701113HVZBLR02,
CACM701113HVZBLR02,319655
BRNA720416HSNRRT01,
CACM701113HVZBLR02,1689948
CACM701113HVZBLR02,1604772
CACM701113HVZBLR02,1684164
CACM701113HVZBLR02,1704576
CACM701113HVZBLR02,
QUBM700110MPUNSY04,
QUBM700110MPUNSY04,2025870
QUBM700110MPUNSY04,6071496
QUBM700110MPUNSY04,6836004
QUBM700110MPUNSY04,6810396
QUBM700110MPUNSY04,7098684
POFP810406HSNNRT05,
POFP810406HSNNRT05,388045
QUBM700110MPUNSY04,7140816
QUBM700110MPUNSY04,
POFP810406HSNNRT05,1656000
POFP810406HSNNRT05,1711968
POFP810406HSNNRT05,1559220
POFP810406HSNNRT05,1624536
POFP810406HSNNRT05,1681968
KABC870115HDFMRR04,
KABC870115HDFMRR04,608904
KABC870115HDFMRR04,126855
POFP810406HSNNRT05,
KABC870115HDFMRR04,608904
KABC870115HDFMRR04,608904
KABC870115HDFMRR04,608904
BAAN820207MPUCYC08,
KABC870115HDFMRR04,
KABC870115HDFMRR04,608904
BAAN820207MPUCYC08,360965
BAAN820207MPUCYC08,1574556
BAAN820207MPUCYC08,1735344
BAAN820207MPUCYC08,1643976
BAAN820207MPUCYC08,1664424
BAAN820207MPUCYC08,1503936
BAAN820207MPUCYC08,
REBI891104MAGNNN09,
REBI891104MAGNNN09,4839684
REBI891104MAGNNN09,2200815
REBI891104MAGNNN09,5117604
REBI891104MAGNNN09,4837320
KRBL790121HAGRLL03,
REBI891104MAGNNN09,5109108
REBI891104MAGNNN09,
KRBL790121HAGRLL03,1313980
KRBL790121HAGRLL03,4917348
REBI891104MAGNNN09,5492436
KRBL790121HAGRLL03,5460072
KRBL790121HAGRLL03,4921932
CAGG870614HPURRL07,
KRBL790121HAGRLL03,4441656
CAGG870614HPURRL07,1633540
CAGG870614HPURRL07,4017624
KRBL790121HAGRLL03,
KRBL790121HAGRLL03,5434716
CAGG870614HPURRL07,5144904
CAGG870614HPURRL07,5024256
CAGG870614HPURRL07,4309692
CAGG870614HPURRL07,
CAGG870614HPURRL07,4228236
CADM760611MAGRLR07,1457715
CADM760611MAGRLR07,
CADM760611MAGRLR07,5187156
CADM760611MAGRLR07,5121000
CADM760611MAGRLR07,5033508
CADM760611MAGRLR07,4660608
CADM760611MAGRLR07,4647612
CADM760611MAGRLR07,
PUCN850101HSNGSC09,368305
PUCN850101HSNGSC09,
PUCN850101HSNGSC09,1332504
PUCN850101HSNGSC09,1228656
PUCN850101HSNGSC09,1129416
PUCN850101HSNGSC09,1245660
PUCN850101HSNGSC09,1166040
NABS720211HVZRRL06,
